Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_log,BuildingArea_log,Age
Seddon,3.0,h,881000.0,S,Jas,18/06/2016,6.6,3011.0,2.0,1.0,2.0,Maribyrnong,-37.8075,144.8909,Western Metropolitan,2417.0,5.384495062789089,4.103289055264463,75.89864201976434
Seddon,2.0,h,955000.0,SP,Jas,19/11/2016,6.6,3011.0,2.0,1.0,0.0,Maribyrnong,-37.8084,144.8907,Western Metropolitan,2417.0,5.003946305945459,4.290459441148391,106.0
Seddon,4.0,h,1455000.0,SP,Jas,19/11/2016,6.6,3011.0,4.0,2.0,3.0,Maribyrnong,-37.809,144.8865,Western Metropolitan,2417.0,6.349138991379798,5.293304824724492,98.0
Seddon,1.0,u,215000.0,VB,Greg,22/05/2016,6.6,3011.0,1.0,1.0,1.0,Maribyrnong,-37.8087,144.8978,Western Metropolitan,2417.0,5.726003679997849,3.7158760963959825,43.31741800410805
Seddon,2.0,u,533000.0,S,Jas,22/08/2016,6.6,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8042,144.892,Western Metropolitan,2417.0,4.912232276015384,4.143134726391533,6.0
Seddon,3.0,h,1200000.0,S,Burnham,22/08/2016,6.6,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8057,144.8882,Western Metropolitan,2417.0,5.926926025970411,4.379376368183991,101.74856230169917
Seddon,4.0,h,970000.0,VB,Jas,23/04/2016,6.6,3011.0,2.0,2.0,1.0,Maribyrnong,-37.8047,144.8948,Western Metropolitan,2417.0,5.0106352940962555,4.852030263919617,98.0
Seddon,2.0,u,355000.0,S,Sweeney,24/09/2016,6.6,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8066,144.8971,Western Metropolitan,2417.0,5.347422461561469,4.276666119016055,43.0
Seddon,3.0,h,1032000.0,SP,Village,25/02/2017,6.6,3011.0,3.0,1.0,0.0,Maribyrnong,-37.8067,144.8934,Western Metropolitan,2417.0,5.41610040220442,4.919980925828125,118.0
Seddon,2.0,h,887000.0,S,Jas,26/07/2016,6.6,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8082,144.8928,Western Metropolitan,2417.0,5.14166355650266,4.540047907415497,97.21904511918069
Seddon,3.0,h,965000.0,S,Williams,27/06/2016,6.6,3011.0,3.0,1.0,1.0,Maribyrnong,-37.8064,144.8944,Western Metropolitan,2417.0,5.648974238161206,4.029827086395027,78.0
Seddon,4.0,h,920000.0,PI,Biggin,28/05/2016,6.6,3011.0,2.0,1.0,0.0,Maribyrnong,-37.8039,144.8929,Western Metropolitan,2417.0,5.616771097666572,4.693729124621987,100.64097232788095
Seddon,4.0,h,1270000.0,S,Jas,28/05/2016,6.6,3011.0,3.0,1.0,1.0,Maribyrnong,-37.8059,144.8899,Western Metropolitan,2417.0,5.8664680569332965,5.017279836814924,128.0
Seddon,3.0,h,1310000.0,S,Nelson,28/08/2016,6.6,3011.0,3.0,2.0,1.0,Maribyrnong,-37.8032,144.8892,Western Metropolitan,2417.0,5.438079308923196,4.946001583055851,88.90026424030157
Seddon,2.0,h,815000.0,S,Chisholm,30/07/2016,6.6,3011.0,2.0,1.0,0.0,Maribyrnong,-37.81,144.8896,Western Metropolitan,2417.0,5.153291594497779,4.406719247264253,118.0
Seddon,2.0,h,701000.0,PI,Village,30/07/2016,6.6,3011.0,2.0,1.0,0.0,Maribyrnong,-37.8078,144.8979,Western Metropolitan,2417.0,5.10594547390058,4.380003084369429,108.0
South Melbourne,2.0,u,593000.0,S,Dingle,3/09/2016,2.0999999999999996,3205.0,2.0,2.0,1.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan,5943.0,6.877343690030737,4.430816798843313,6.0
South Melbourne,3.0,h,1600000.0,SP,Marshall,3/09/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8363,144.9628,Southern Metropolitan,5943.0,4.48863636973214,4.543294782270004,128.0
South Melbourne,2.0,h,920500.0,S,Greg,3/12/2016,2.0999999999999996,3205.0,2.0,1.0,0.0,Port Phillip,-37.8344,144.9686,Southern Metropolitan,5943.0,4.74493212836325,4.353095630154475,119.81877079172568
South Melbourne,4.0,h,1620000.0,S,Greg,3/12/2016,2.0999999999999996,3205.0,4.0,2.0,0.0,Port Phillip,-37.8355,144.951,Southern Metropolitan,5943.0,5.099866427824199,5.0369526024136295,128.0
South Melbourne,1.0,h,1002000.0,S,Marshall,3/12/2016,2.0999999999999996,3205.0,1.0,1.0,0.0,Port Phillip,-37.8332,144.9548,Southern Metropolitan,5943.0,4.442651256490317,4.161328456463215,106.0
South Melbourne,2.0,h,1355000.0,S,Marshall,3/12/2016,2.0999999999999996,3205.0,2.0,1.0,0.0,Port Phillip,-37.8359,144.9644,Southern Metropolitan,5943.0,4.624972813284271,4.404267069935365,122.56855184078222
South Melbourne,3.0,h,1270000.0,S,hockingstuart,4/03/2017,2.0999999999999996,3205.0,3.0,1.0,0.0,Port Phillip,-37.8374,144.9495,Southern Metropolitan,5943.0,5.0106352940962555,4.653960350157523,118.0
South Melbourne,3.0,h,2633000.0,S,Marshall,4/03/2017,2.0999999999999996,3205.0,3.0,1.0,0.0,Port Phillip,-37.838,144.9489,Southern Metropolitan,5943.0,5.6240175061873385,4.787491742782046,118.0
South Melbourne,3.0,h,1405000.0,PI,Greg,4/06/2016,2.0999999999999996,3205.0,3.0,1.0,1.0,Port Phillip,-37.8365,144.9631,Southern Metropolitan,5943.0,5.204006687076795,4.770684624465665,138.0
South Melbourne,2.0,u,575000.0,SP,Greg,4/06/2016,2.0999999999999996,3205.0,2.0,2.0,1.0,Port Phillip,-37.8311,144.9679,Southern Metropolitan,5943.0,6.878129020284719,4.393095222101433,17.0
South Melbourne,1.0,u,760500.0,S,Marshall,4/06/2016,2.0999999999999996,3205.0,2.0,0.0,0.0,Port Phillip,-37.8353,144.96,Southern Metropolitan,5943.0,6.0844994130751715,3.2570212267376837,70.60714037680123
South Melbourne,4.0,h,2260000.0,PI,Marshall,7/05/2016,2.0999999999999996,3205.0,5.0,3.0,0.0,Port Phillip,-37.8377,144.9653,Southern Metropolitan,5943.0,5.25227342804663,5.4510384535657,162.0
South Melbourne,2.0,h,1150000.0,S,Greg,7/05/2016,2.0999999999999996,3205.0,2.0,1.0,0.0,Port Phillip,-37.8373,144.9493,Southern Metropolitan,5943.0,4.736198448394496,4.404604612106756,125.20022771495587
South Melbourne,3.0,h,1595000.0,SP,Marshall,7/05/2016,2.0999999999999996,3205.0,3.0,2.0,0.0,Port Phillip,-37.8391,144.9501,Southern Metropolitan,5943.0,5.147494476813453,4.844187086458591,128.0
South Melbourne,2.0,u,595000.0,S,hockingstuart,7/11/2016,2.0999999999999996,3205.0,2.0,1.0,1.0,Port Phillip,-37.8369,144.968,Southern Metropolitan,5943.0,6.386671667861469,4.343805421853684,14.0
South Melbourne,2.0,u,490000.0,S,Dingle,7/11/2016,2.0999999999999996,3205.0,2.0,1.0,1.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan,5943.0,7.095423156458282,4.04305126783455,5.0
South Melbourne,3.0,h,1250000.0,S,Greg,8/10/2016,2.0999999999999996,3205.0,3.0,2.0,0.0,Port Phillip,-37.8329,144.9529,Southern Metropolitan,5943.0,5.41610040220442,4.736198448394496,128.0
South Melbourne,3.0,u,862000.0,S,Greg,10/09/2016,2.0999999999999996,3205.0,3.0,2.0,2.0,Port Phillip,-37.8311,144.9679,Southern Metropolitan,5943.0,5.446284518949837,4.747192504582537,17.0
South Melbourne,4.0,h,2180000.0,S,Marshall,10/12/2016,2.0999999999999996,3205.0,4.0,3.0,1.0,Port Phillip,-37.836,144.965,Southern Metropolitan,5943.0,5.303304908059076,5.0369526024136295,158.0
South Melbourne,2.0,h,930000.0,SP,Cayzer,11/02/2017,2.0999999999999996,3205.0,2.0,1.0,0.0,Port Phillip,-37.8345,144.9685,Southern Metropolitan,5943.0,4.7535901911063645,4.343805421853684,118.0
South Melbourne,2.0,u,600000.0,S,Greg,12/11/2016,2.0999999999999996,3205.0,2.0,1.0,1.0,Port Phillip,-37.834,144.9665,Southern Metropolitan,5943.0,6.701958780240992,4.260860972665924,15.66398365003829
South Melbourne,3.0,h,1200000.0,VB,Greg,13/08/2016,2.0999999999999996,3205.0,3.0,2.0,0.0,Port Phillip,-37.8346,144.9688,Southern Metropolitan,5943.0,4.736198448394496,4.795790545596741,108.0
South Melbourne,2.0,u,612000.0,S,Greg,14/05/2016,2.0999999999999996,3205.0,2.0,1.0,1.0,Port Phillip,-37.8346,144.9673,Southern Metropolitan,5943.0,6.7941722708884,4.267091035062417,15.963010155623124
South Melbourne,1.0,u,380000.0,VB,Cayzer,15/10/2016,2.0999999999999996,3205.0,1.0,1.0,1.0,Port Phillip,-37.8342,144.9679,Southern Metropolitan,5943.0,6.537390806162616,3.789304906079339,58.0
South Melbourne,3.0,h,2000000.0,S,Cayzer,15/10/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8383,144.9499,Southern Metropolitan,5943.0,5.087596335232384,4.955827057601261,128.0
South Melbourne,2.0,u,1500000.0,VB,Greg,16/04/2016,2.0999999999999996,3205.0,2.0,2.0,2.0,Port Phillip,-37.8369,144.968,Southern Metropolitan,5943.0,5.695057402288811,4.737158204584649,14.0
South Melbourne,2.0,h,2000000.0,PI,Greg,16/04/2016,2.0999999999999996,3205.0,2.0,2.0,1.0,Port Phillip,-37.8389,144.9612,Southern Metropolitan,5943.0,4.955827057601261,5.017279836814924,118.0
South Melbourne,2.0,u,1050000.0,VB,Marshall,17/09/2016,2.0999999999999996,3205.0,2.0,2.0,2.0,Port Phillip,-37.8372,144.9672,Southern Metropolitan,5943.0,6.4486438954754535,4.812184355372417,17.0
South Melbourne,2.0,h,1100000.0,VB,Greg,17/09/2016,2.0999999999999996,3205.0,2.0,1.0,2.0,Port Phillip,-37.8337,144.9507,Southern Metropolitan,5943.0,5.225746673713202,4.500433734853243,80.24063934376227
South Melbourne,3.0,h,1250000.0,VB,Greg,17/09/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8363,144.9509,Southern Metropolitan,5943.0,4.6913478822291435,4.836281906951478,128.0
South Melbourne,3.0,h,1650000.0,VB,Marshall,17/09/2016,2.0999999999999996,3205.0,3.0,2.0,0.0,Port Phillip,-37.8357,144.9531,Southern Metropolitan,5943.0,5.3230099791384085,5.278114659230517,128.0
South Melbourne,3.0,h,770000.0,S,hockingstuart,18/03/2017,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8346,144.9673,Southern Metropolitan,5943.0,7.75190533307861,4.810339602193764,19.91392040192386
South Melbourne,2.0,u,561000.0,S,MICM,18/03/2017,2.0999999999999996,3205.0,2.0,1.0,1.0,Port Phillip,-37.8308,144.9694,Southern Metropolitan,5943.0,6.032073883862946,4.3694478524670215,17.0
South Melbourne,3.0,h,1825000.0,S,Marshall,18/06/2016,2.0999999999999996,3205.0,3.0,2.0,2.0,Port Phillip,-37.8383,144.9632,Southern Metropolitan,5943.0,5.0238805208462765,5.0369526024136295,118.0
South Melbourne,2.0,h,1200000.0,VB,Greg,18/06/2016,2.0999999999999996,3205.0,2.0,2.0,1.0,Port Phillip,-37.839,144.94799999999995,Southern Metropolitan,5943.0,4.882801922586371,4.382026634673881,128.0
South Melbourne,3.0,u,1550000.0,PI,Marshall,18/06/2016,2.0999999999999996,3205.0,3.0,4.0,2.0,Port Phillip,-37.8337,144.966,Southern Metropolitan,5943.0,5.068692721189853,5.442417710521793,25.597094906637267
South Melbourne,3.0,h,891000.0,S,Greg,19/11/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8341,144.9661,Southern Metropolitan,5943.0,6.084780659993759,3.917693486678358,66.16191137675219
South Melbourne,3.0,t,1450000.0,S,Cayzer,19/11/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8331,144.9665,Southern Metropolitan,5943.0,4.990432586778736,4.468336733893962,54.09277574345856
South Melbourne,2.0,u,1360000.0,S,Cayzer,22/05/2016,2.0999999999999996,3205.0,2.0,1.0,2.0,Port Phillip,-37.8335,144.9611,Southern Metropolitan,5943.0,4.894759871096617,4.545529539660338,108.10359895743909
South Melbourne,3.0,h,1390000.0,PI,Greg,22/05/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8351,144.9675,Southern Metropolitan,5943.0,4.9344739331306915,4.9344739331306915,20.0
South Melbourne,4.0,h,1615000.0,S,Marshall,22/05/2016,2.0999999999999996,3205.0,4.0,3.0,2.0,Port Phillip,-37.8357,144.9502,Southern Metropolitan,5943.0,6.359573868672378,5.3981627015177525,9.0
South Melbourne,1.0,u,480000.0,S,hockingstuart,23/04/2016,2.0999999999999996,3205.0,1.0,1.0,1.0,Port Phillip,-37.8369,144.968,Southern Metropolitan,5943.0,6.5304804839019965,4.066421814714468,14.0
South Melbourne,3.0,t,1185000.0,S,Parkinson,23/04/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8341,144.9541,Southern Metropolitan,5943.0,4.718498871295094,1.3862943611198908,45.94250554698169
South Melbourne,3.0,h,2300000.0,S,RT,24/09/2016,2.0999999999999996,3205.0,3.0,2.0,2.0,Port Phillip,-37.8352,144.952,Southern Metropolitan,5943.0,5.621609978737307,5.564520407322694,141.0
South Melbourne,3.0,h,1720000.0,S,Cayzer,25/02/2017,2.0999999999999996,3205.0,3.0,1.0,0.0,Port Phillip,-37.8398,144.9493,Southern Metropolitan,5943.0,4.875197323201151,4.770446670220905,127.34556897399875
South Melbourne,1.0,u,320000.0,VB,Dingle,27/11/2016,2.0999999999999996,3205.0,1.0,1.0,0.0,Port Phillip,-37.8341,144.9713,Southern Metropolitan,5943.0,4.677805039410868,3.884999710146145,76.15762726612138
South Melbourne,3.0,u,742000.0,SP,Greg,27/11/2016,2.0999999999999996,3205.0,3.0,2.0,2.0,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943.0,5.525224151943257,4.51085950651685,15.0
South Melbourne,3.0,h,2075000.0,S,Marshall,27/11/2016,2.0999999999999996,3205.0,3.0,2.0,0.0,Port Phillip,-37.8333,144.9576,Southern Metropolitan,5943.0,4.955827057601261,5.099866427824199,128.0
South Melbourne,3.0,h,2525000.0,S,Marshall,27/11/2016,2.0999999999999996,3205.0,3.0,2.0,1.0,Port Phillip,-37.8355,144.9663,Southern Metropolitan,5943.0,5.459585514144159,5.104761402740882,155.0
South Melbourne,2.0,u,560000.0,SP,Buxton,30/07/2016,2.0999999999999996,3205.0,2.0,2.0,1.0,Port Phillip,-37.8331,144.9683,Southern Metropolitan,5943.0,6.916469345478928,4.4153600244609725,12.742198629031236
South Melbourne,2.0,u,690000.0,VB,Cayzer,30/07/2016,2.0999999999999996,3205.0,2.0,2.0,2.0,Port Phillip,-37.8361,144.9682,Southern Metropolitan,5943.0,6.697807337484289,4.642705505341831,22.746909701404775
South Yarra,1.0,u,430000.0,S,hockingstuart,3/09/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8351,144.9909,Southern Metropolitan,14887.0,6.22692270899935,3.85386840784374,48.0
South Yarra,2.0,u,722000.0,SP,Jellis,3/09/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8393,144.9886,Southern Metropolitan,14887.0,6.7826926241665575,4.465908118654584,15.0
South Yarra,2.0,u,930000.0,S,hockingstuart,3/09/2016,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,7.390016770040232,4.398947000690601,18.0
South Yarra,1.0,u,467500.0,SP,McGrath,3/09/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8363,145.0003,Southern Metropolitan,14887.0,6.187825708920951,3.8660847186243585,22.299054953893574
South Yarra,2.0,u,475000.0,PI,Buxton,3/09/2016,3.3,3141.0,2.0,1.0,0.0,Stonnington,-37.8391,144.9984,Southern Metropolitan,14887.0,5.029680753534577,4.289035452832509,62.89027824483492
South Yarra,2.0,u,850000.0,PI,Kay,3/12/2016,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8411,144.9944,Southern Metropolitan,14887.0,7.340349832659029,4.465908118654584,4.0
South Yarra,3.0,u,1230000.0,S,Kay,3/12/2016,3.3,3141.0,3.0,2.0,2.0,Melbourne,-37.8453,144.9849,Southern Metropolitan,14887.0,5.233807846174837,4.9344739331306915,20.0
South Yarra,2.0,u,965000.0,S,hockingstuart,3/12/2016,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8393,144.9886,Southern Metropolitan,14887.0,7.670428522190693,3.978265185839896,10.707450477660814
South Yarra,1.0,u,315000.0,PI,hockingstuart,3/12/2016,3.3,3141.0,1.0,1.0,0.0,Stonnington,-37.8372,144.9963,Southern Metropolitan,14887.0,6.801936555163154,3.899280313883321,7.0
South Yarra,3.0,h,1510000.0,S,Kay,3/12/2016,3.3,3141.0,3.0,5.0,0.0,Stonnington,-37.8407,144.9962,Southern Metropolitan,14887.0,5.488937726156687,5.136930653941033,49.23261623321537
South Yarra,1.0,u,402000.0,S,LITTLE,3/12/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8392,144.9947,Southern Metropolitan,14887.0,7.0464945588036745,3.9470732854065247,5.0
South Yarra,3.0,u,1880000.0,S,Abercromby's,3/12/2016,3.3,3141.0,3.0,2.0,2.0,Stonnington,-37.8399,145.0003,Southern Metropolitan,14887.0,5.539252416370099,4.4958307787794025,50.0
South Yarra,1.0,u,422000.0,S,hockingstuart,4/03/2017,3.3,3141.0,1.0,1.0,0.0,Stonnington,-37.837,144.9881,Southern Metropolitan,14887.0,6.624734318037329,3.818828141476898,50.916477493555476
South Yarra,2.0,u,535000.0,S,hockingstuart,4/03/2017,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8374,144.9918,Southern Metropolitan,14887.0,6.937036335790225,4.174387269895637,48.0
South Yarra,2.0,u,990000.0,SA,Williams,4/03/2017,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8379,144.9913,Southern Metropolitan,14887.0,7.385325907080546,3.6635616461296463,3.0
South Yarra,2.0,u,695000.0,PI,Kay,4/03/2017,3.3,3141.0,2.0,1.0,0.0,Melbourne,-37.8361,144.9842,Southern Metropolitan,14887.0,5.139450695422052,4.382026634673881,88.0
South Yarra,2.0,u,978500.0,S,hockingstuart,4/03/2017,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,7.0683865401630595,4.396884334886718,18.0
South Yarra,2.0,u,863000.0,S,hockingstuart,4/03/2017,3.3,3141.0,2.0,2.0,1.0,Melbourne,-37.8357,144.9867,Southern Metropolitan,14887.0,6.610696044717759,3.180050623065508,68.0
South Yarra,2.0,u,680000.0,S,Jellis,4/03/2017,3.3,3141.0,2.0,1.0,1.0,Melbourne,-37.8338,144.9858,Southern Metropolitan,14887.0,6.903790755919342,4.3411894541921265,45.59064180229734
South Yarra,2.0,u,840000.0,PI,Jellis,4/03/2017,3.3,3141.0,2.0,2.0,1.0,Stonnington,-37.8439,144.9974,Southern Metropolitan,14887.0,6.637391165870069,4.0574385854153485,14.0
South Yarra,1.0,u,450000.0,SP,RT,4/06/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8421,144.9978,Southern Metropolitan,14887.0,6.19534156753239,3.87983488393983,28.12765643994385
South Yarra,3.0,u,750000.0,S,Marshall,4/06/2016,3.3,3141.0,3.0,2.0,2.0,Melbourne,-37.8453,144.9849,Southern Metropolitan,14887.0,4.8327707055263245,4.838810468616649,19.650338619286458
South Yarra,2.0,u,650000.0,PI,RT,4/06/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8344,144.9916,Southern Metropolitan,14887.0,6.913829582162357,4.282152151901376,32.0
South Yarra,2.0,u,775000.0,SP,hockingstuart,4/06/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8394,144.9886,Southern Metropolitan,14887.0,6.511107275549396,4.6443908991413725,18.0
South Yarra,2.0,u,572000.0,SP,hockingstuart,4/06/2016,3.3,3141.0,2.0,1.0,1.0,Melbourne,-37.8368,144.9857,Southern Metropolitan,14887.0,6.972348025962653,4.30406509320417,58.0
South Yarra,1.0,u,510000.0,S,Beller,4/06/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,6.941108238445062,3.9512142537075237,18.0
South Yarra,3.0,t,1460000.0,PI,hockingstuart,4/06/2016,3.3,3141.0,2.0,2.0,1.0,Melbourne,-37.8334,144.9867,Southern Metropolitan,14887.0,5.204006687076795,5.003946305945459,28.0
South Yarra,1.0,u,465000.0,S,Biggin,6/08/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8456,145.0005,Southern Metropolitan,14887.0,6.4775367881856205,3.864084960203484,48.0
South Yarra,2.0,u,801000.0,S,Biggin,6/08/2016,3.3,3141.0,2.0,2.0,1.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,7.080146240405007,4.083716807343354,18.0
South Yarra,2.0,u,623500.0,SP,hockingstuart,7/05/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8426,144.993,Southern Metropolitan,14887.0,6.867754906663753,4.330733340286331,48.0
South Yarra,1.0,u,409000.0,S,Castran,7/05/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8414,144.991,Southern Metropolitan,14887.0,6.427031767155053,3.828641396489095,48.0
South Yarra,1.0,u,370000.0,SP,Marshall,7/05/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8423,144.997,Southern Metropolitan,14887.0,6.14696078026731,3.8376046292722354,37.93341222233789
South Yarra,3.0,t,1250000.0,S,Kay,7/11/2016,3.3,3141.0,3.0,2.0,1.0,Stonnington,-37.8416,144.9923,Southern Metropolitan,14887.0,4.394449154672439,4.77912349311153,15.0
South Yarra,1.0,u,480000.0,S,hockingstuart,7/11/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,7.0056649286506465,3.973964675003339,18.0
South Yarra,2.0,h,2325000.0,S,RT,7/11/2016,3.3,3141.0,2.0,2.0,2.0,Stonnington,-37.8392,144.9883,Southern Metropolitan,14887.0,5.87493073085203,4.856448322657028,74.4909978424098
South Yarra,2.0,u,659000.0,SP,Jellis,7/11/2016,3.3,3141.0,2.0,1.0,1.0,Melbourne,-37.8314,144.9877,Southern Metropolitan,14887.0,6.808399680688263,4.356708826689592,78.0
South Yarra,2.0,u,780000.0,PI,Williams,8/10/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8343,144.9899,Southern Metropolitan,14887.0,6.515512953097196,4.330733340286331,58.0
South Yarra,2.0,u,865000.0,S,Williams,8/10/2016,3.3,3141.0,2.0,2.0,1.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,6.573983714709882,4.150939171421436,18.0
South Yarra,2.0,h,1455000.0,S,Jellis,8/10/2016,3.3,3141.0,2.0,1.0,0.0,Stonnington,-37.8421,144.9876,Southern Metropolitan,14887.0,5.420534999272286,4.553876891600541,128.0
South Yarra,2.0,t,1365000.0,S,Kay,8/10/2016,3.3,3141.0,3.0,2.0,1.0,Stonnington,-37.8377,145.0021,Southern Metropolitan,14887.0,7.172424577124845,4.733839972354765,34.83050639355815
South Yarra,1.0,u,411000.0,S,hockingstuart,8/10/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8405,145.0025,Southern Metropolitan,14887.0,7.222566018822171,3.8763818912656642,33.17367501255126
South Yarra,1.0,u,360500.0,S,hockingstuart,8/10/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8404,145.0045,Southern Metropolitan,14887.0,6.494281942170743,3.8066624897703196,58.0
South Yarra,2.0,u,1300000.0,PI,Williams,8/10/2016,3.3,3141.0,2.0,2.0,2.0,Melbourne,-37.8376,144.9847,Southern Metropolitan,14887.0,5.855355292259398,4.68213122712422,32.0
South Yarra,2.0,u,1300000.0,PI,Williams,8/10/2016,3.3,3141.0,2.0,2.0,1.0,Melbourne,-37.8376,144.9847,Southern Metropolitan,14887.0,5.295113983265044,4.68213122712422,38.0
South Yarra,3.0,u,1630000.0,PI,Jellis,10/09/2016,3.3,3141.0,3.0,1.0,1.0,Melbourne,-37.8359,144.9839,Southern Metropolitan,14887.0,5.363023085107598,4.489226860207224,103.16579999095256
South Yarra,2.0,u,625000.0,S,Williams,10/12/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8359,144.9921,Southern Metropolitan,14887.0,7.157735484249907,4.312626616105218,49.03152131778165
South Yarra,2.0,h,2430000.0,S,Biggin,10/12/2016,3.3,3141.0,2.0,1.0,2.0,Stonnington,-37.842,144.9873,Southern Metropolitan,14887.0,5.908082938168931,4.798767032933737,33.0
South Yarra,1.0,u,490000.0,S,RT,10/12/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8425,145.0009,Southern Metropolitan,14887.0,6.115197925240298,3.8702478546811343,32.95256374441851
South Yarra,1.0,u,955000.0,PI,Williams,10/12/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8357,144.991,Southern Metropolitan,14887.0,6.910752421471125,4.454347296253507,17.437828359422383
South Yarra,1.0,u,380000.0,S,hockingstuart,10/12/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8415,144.991,Southern Metropolitan,14887.0,7.0483304969618565,3.7376696182833684,38.0
South Yarra,2.0,u,601000.0,S,Biggin,10/12/2016,3.3,3141.0,2.0,1.0,1.0,Stonnington,-37.8406,145.0033,Southern Metropolitan,14887.0,6.91236399182051,4.356603432188206,48.0
South Yarra,1.0,u,450000.0,PI,hockingstuart,11/02/2017,3.3,3141.0,1.0,1.0,0.0,Stonnington,-37.8332,144.9901,Southern Metropolitan,14887.0,6.605317130600153,3.8133575815804024,54.74082994192213
South Yarra,2.0,h,1500000.0,S,Castran,12/06/2016,3.3,3141.0,2.0,1.0,2.0,Stonnington,-37.8408,144.9977,Southern Metropolitan,14887.0,4.955827057601261,4.593680879845753,104.4547353398957
South Yarra,2.0,u,1030000.0,VB,Sotheby's,12/06/2016,3.3,3141.0,2.0,2.0,1.0,Stonnington,-37.8407,145.0043,Southern Metropolitan,14887.0,5.539725808525098,4.57955011643332,26.649364090320887
South Yarra,1.0,u,555000.0,S,Williams,12/11/2016,3.3,3141.0,1.0,1.0,1.0,Melbourne,-37.8356,144.9773,Southern Metropolitan,14887.0,6.447305862541213,3.9460518090315846,27.801936654958126
South Yarra,4.0,h,5700000.0,S,Castran,12/11/2016,3.3,3141.0,4.0,2.0,0.0,Stonnington,-37.8377,144.9894,Southern Metropolitan,14887.0,5.680172609017068,5.60947179518496,138.0
South Yarra,3.0,h,2300000.0,PI,Williams,12/11/2016,3.3,3141.0,3.0,2.0,1.0,Stonnington,-37.8422,144.9884,Southern Metropolitan,14887.0,5.860786223465865,5.243501538939436,93.46745550499554
South Yarra,1.0,u,515000.0,SP,hockingstuart,12/11/2016,3.3,3141.0,1.0,1.0,1.0,Stonnington,-37.8375,145.0012,Southern Metropolitan,14887.0,6.328933531572609,3.8066624897703196,48.0
South Yarra,3.0,h,2695000.0,PI,Marshall,12/11/2016,3.3,3141.0,3.0,2.0,1.0,Melbourne,-37.8361,144.9831,Southern Metropolitan,14887.0,5.375278407684165,5.303304908059076,108.0
South Yarra,3.0,h,2870000.0,S,Marshall,12/11/2016,3.3,3141.0,3.0,2.0,2.0,Stonnington,-37.8451,145.0019,Southern Metropolitan,14887.0,5.860786223465865,5.184743624202664,138.0
