longitude,latitude,housing_median_age,ocean_proximity,median_house_value,total_rooms_log,total_bedrooms_log,population_log,households_log,median_income_log
-121.91,36.59,17.0,NEAR OCEAN,339100.0,8.525161361065415,6.726233402358747,7.425953657077541,6.566672429803241,1.9785571045303936
-121.89,36.6,40.0,<1H OCEAN,225000.0,6.440946540632921,5.10594547390058,5.823045895483019,5.017279836814924,1.3328144673390532
-121.89,36.6,19.0,<1H OCEAN,500000.0,6.48768401848461,5.303304908059076,5.517452896464707,5.159055299214529,0.8178396245172636
-121.88,36.6,30.0,<1H OCEAN,178100.0,7.421775793644647,6.152732694704104,6.634633357861686,5.929589143389895,1.2574377389948865
-121.88,36.59,30.0,<1H OCEAN,179500.0,7.508238774678663,6.226536669287466,6.838405200847344,6.208590026096629,1.305463843205342
-121.89,36.59,18.0,NEAR OCEAN,150000.0,7.901377353792616,6.843749949006225,6.949856455000773,6.61338421837956,1.4198258443286829
-121.89,36.59,32.0,NEAR OCEAN,500001.0,6.665683717782408,4.727387818712341,5.572154032177765,4.74493212836325,2.0691386486839387
-121.88,36.58,29.0,NEAR OCEAN,450000.0,8.499232866039245,6.77078942390898,8.142936010432265,6.807934943699926,1.6180408012413683
-121.86,36.58,20.0,<1H OCEAN,347700.0,8.753529336516431,6.899723107284872,7.889459149404524,6.862757913051401,1.9106973932995688
-121.81,36.57,13.0,<1H OCEAN,500001.0,8.016647877057803,6.025865973825314,6.93537044601511,5.8971538676367405,2.0746174243143436
-121.87,36.61,21.0,<1H OCEAN,278800.0,7.388327859577107,5.993961427306569,6.535241271013659,5.953243334287785,1.6507525855683132
-121.86,36.6,31.0,<1H OCEAN,195300.0,6.951772164398911,5.655991810819852,6.637258031284457,5.71042701737487,1.3957495198906458
-121.86,36.6,21.0,<1H OCEAN,156300.0,8.19836438996762,6.919683849847411,7.593877844605118,6.822197390620491,1.3631536686782482
-121.86,36.6,33.0,<1H OCEAN,191200.0,7.251344983372214,5.730099782973574,6.452048954437226,5.673323267171493,1.5166206227954648
-121.85,36.6,21.0,<1H OCEAN,218000.0,7.775695749915245,6.553933404025811,7.142827401161621,6.492239835020471,1.263335453719443
-121.85,36.59,42.0,<1H OCEAN,186300.0,6.79346613258001,5.318119993844216,6.26530121273771,5.3612921657094255,1.462236364695048
-121.84,36.59,34.0,<1H OCEAN,221300.0,8.256607344626158,6.598509028614515,7.415776975415394,6.546785410760524,1.6727694554665635
-121.83,36.61,27.0,<1H OCEAN,142100.0,8.642238680390461,7.156176637480615,8.19229373114764,7.083387847625295,1.3997533808040468
-121.83,36.6,30.0,<1H OCEAN,185000.0,7.918992488165245,6.220590170099739,7.307872780763706,6.284134161070802,1.6765730594189374
-121.84,36.61,26.0,<1H OCEAN,128900.0,7.97349996402463,6.635946555686647,7.7226775164680035,6.579251212010101,1.2715286437767666
-121.84,36.6,30.0,<1H OCEAN,191800.0,7.99260665240021,6.539585955617669,7.388327859577107,6.502790045915623,1.4961124271219772
-121.84,36.61,21.0,<1H OCEAN,112800.0,7.964503363551548,6.688354713946762,7.81923445385907,6.679599185844383,1.1633695358833882
-121.84,36.61,15.0,<1H OCEAN,122300.0,7.692113339595466,6.375024819828097,7.359467638255621,6.236369590203704,1.0560526742493137
-121.82,36.61,24.0,<1H OCEAN,169100.0,7.798933310041217,6.0844994130751715,7.266128779556451,6.09807428216624,1.5689283690958904
-121.83,36.61,26.0,<1H OCEAN,133100.0,8.222553638396958,6.672032945461067,7.849323818040561,6.617402977974478,1.4936004828581322
-121.83,36.61,27.0,<1H OCEAN,131200.0,7.718240951959316,6.1463292576688975,7.405495663199472,6.118097198041348,1.447977246307475
-121.83,36.62,33.0,<1H OCEAN,162400.0,7.985824666418917,6.3578422665081,7.324489979348532,6.343880434126331,1.5040773967762742
-121.83,36.62,33.0,<1H OCEAN,161800.0,7.4798641311650265,5.988961416889864,6.945051063725834,5.963579343618446,1.3272871805398583
-121.85,36.6,41.0,<1H OCEAN,140400.0,8.051659556841953,6.576469569048224,7.544861068658458,6.466144724237619,1.2488696852082184
-121.85,36.61,38.0,<1H OCEAN,125000.0,5.476463551931511,4.327999064537596,5.2574953720277815,4.219507705176107,0.8711678350521943
-121.86,36.63,37.0,<1H OCEAN,108300.0,5.82600010738045,4.700480365792417,5.44673737166631,4.61512051684126,1.2616660751044075
-121.84,36.62,26.0,<1H OCEAN,150000.0,3.49650756146648,2.1972245773362196,3.332204510175204,2.3978952727983702,1.170932950247736
-121.79,36.64,11.0,<1H OCEAN,118800.0,10.39292609442047,8.771215062375383,10.260007484461118,8.713253274320705,1.1965553629980739
-121.8,36.68,18.0,<1H OCEAN,162200.0,9.05742226555147,7.579678823090456,8.711443319075466,7.5443321080536885,1.3862943611198906
-121.79,36.68,22.0,<1H OCEAN,168300.0,8.841158975945264,7.322510433997394,8.24143968982973,7.283448228756631,1.4013799985379316
-121.8,36.72,14.0,<1H OCEAN,190000.0,7.821643126239982,6.0112671744041615,7.167809184316444,6.037870919922137,1.8642041541242236
-121.8,36.69,12.0,<1H OCEAN,194800.0,8.263074835802596,6.818924065275521,7.729735331385051,6.755768921984255,1.4870216599862596
-121.77,36.71,18.0,<1H OCEAN,174800.0,8.795127912413138,7.241366283322318,8.178358165605836,7.170119543449628,1.506740514195758
-122.29,38.3,52.0,NEAR BAY,162500.0,4.976733742420574,4.007333185232471,4.499809670330265,3.8918202981106265,0.6979356972917424
-122.29,38.3,52.0,NEAR BAY,146900.0,6.841615476477592,5.41610040220442,5.755742213586912,5.337538079701318,1.0398172421576042
-122.3,38.3,21.0,NEAR BAY,154600.0,7.011213987350367,5.598421958998375,6.263398262591624,5.616771097666572,1.3249241489200125
-122.3,38.3,52.0,NEAR BAY,154600.0,7.029087564149662,5.337538079701318,6.111467339502679,5.288267030694535,1.4711408965300092
-122.29,38.3,52.0,NEAR BAY,183300.0,7.106606137727303,5.666426688112432,6.742880635791903,5.648974238161206,0.9817413369366943
-122.28,38.29,23.0,NEAR BAY,140200.0,7.243512974665482,5.963579343618446,7.014814351275545,6.008813185442595,1.174523396100648
-122.29,38.29,52.0,NEAR BAY,163100.0,8.076515327552329,6.610696044717759,7.421177528595393,6.51025834052315,1.235413330160255
-122.3,38.29,48.0,NEAR BAY,154000.0,7.731492029245684,6.169610732491456,7.106606137727303,6.118097198041348,1.3773292947342408
-122.3,38.29,40.0,NEAR BAY,156100.0,7.461640392208575,5.765191102784844,6.61338421837956,5.746203190540153,1.2952201967204955
-122.29,38.28,38.0,NEAR BAY,134200.0,7.744569809354496,6.054439346269371,7.149131598557407,6.008813185442595,1.5278590254410724
-122.26,38.29,10.0,NEAR BAY,218100.0,6.877296071497429,5.081404364984463,6.180016653652572,5.198497031265826,2.0255000069551197
-122.27,38.29,36.0,NEAR BAY,153000.0,7.277247726631484,5.726847747587197,6.520621127558696,5.69035945432406,1.345706714138106
-122.28,38.3,23.0,NEAR BAY,142500.0,6.267200548541362,5.030437921392435,5.5053315359323625,4.875197323201151,1.103069009385051
-122.28,38.29,19.0,NEAR BAY,325000.0,6.2766434893416445,4.727387818712341,4.941642422609304,4.394449154672439,1.094436917257629
-122.27,38.29,20.0,NEAR BAY,152700.0,8.261268150577648,6.679599185844383,7.644440761556566,6.652863029353347,1.4591032755777018
-122.26,38.28,24.0,NEAR BAY,158300.0,7.94873845481361,6.220590170099739,7.288244401020124,6.222576268071369,1.7047480922384253
-122.27,38.28,37.0,NEAR BAY,136200.0,7.065613363597717,5.717027701406222,6.642486801367256,5.713732805509369,1.2979548297963672
-122.26,38.31,33.0,NEAR BAY,281100.0,8.41604600941128,6.558197802812269,7.482681828154651,6.507277712385012,1.8316850621003744
-122.27,38.32,31.0,NEAR BAY,206800.0,7.145196134997171,5.768320995793772,6.302618975744905,5.697093486505405,1.0968106667214816
-122.27,38.31,44.0,NEAR BAY,155200.0,8.016647877057803,6.380122536899765,7.2254814727822945,6.368187186350492,1.3623602108242596
-122.28,38.32,12.0,NEAR BAY,194500.0,8.435983135990694,6.913737350659685,7.738052297689316,6.8679744089702925,1.4938699217532665
-122.29,38.32,23.0,NEAR BAY,153200.0,8.369388996647842,6.901737206656574,7.748460023899697,6.840546529288687,1.3261992865685504
-122.3,38.32,20.0,NEAR BAY,153200.0,7.6324011266014535,6.18826412308259,6.952728644624869,6.133398042996649,1.2537624688284514
-122.3,38.31,34.0,NEAR BAY,137500.0,7.494430215031565,5.981414211254481,7.0587581525186645,6.0112671744041615,1.4940270609227726
-122.29,38.31,25.0,NEAR BAY,162900.0,8.502688505213357,6.913737350659685,7.921898411023797,6.906754778648554,1.3170782504312084
-122.28,38.31,52.0,NEAR BAY,166700.0,4.07753744390572,2.9444389791664403,3.8918202981106265,3.1354942159291497,1.0152306797290584
-122.29,38.31,45.0,NEAR BAY,139800.0,8.031385330625534,6.626717749249025,7.400009517162692,6.584791392385716,1.18543198062067
-122.3,38.3,44.0,NEAR BAY,139800.0,8.213652703029998,6.697034247666484,7.56164174558878,6.602587892189336,1.2904990636650238
-122.31,38.34,19.0,NEAR BAY,210400.0,8.339978571990427,6.529418838262226,7.510977752014095,6.406879986069314,1.7100612252435496
-122.31,38.33,21.0,NEAR BAY,183300.0,7.56164174558878,5.84354441703136,6.9584483932976555,5.8377304471659395,1.5269689304026592
-122.3,38.33,15.0,NEAR BAY,183600.0,8.464214266625351,6.863803391452954,7.622663951323595,6.75343791859778,1.6460012517411473
-122.31,38.33,26.0,NEAR BAY,174700.0,7.6760099320288875,5.8289456176102075,6.863803391452954,5.902633333401366,1.6120744337552302
-122.31,38.32,33.0,NEAR BAY,161500.0,7.80954132465341,6.045005314036012,7.119635638017636,6.144185634125646,1.5485194974646832
-122.32,38.33,17.0,NEAR BAY,209300.0,6.747586526829315,4.77912349311153,5.916202062607435,4.820281565605037,1.806270342078466
-122.33,38.33,15.0,NEAR BAY,202600.0,8.069029328774958,6.150602768446279,7.1731917424865985,6.056784013228625,1.840819438266721
-122.32,38.32,19.0,NEAR BAY,238700.0,7.980365765111246,6.035481432524756,7.108244139731541,6.093569770045136,1.9169520235142494
-122.32,38.32,22.0,NEAR BAY,164400.0,7.81762544305337,6.270988431858299,7.2991214627108,6.20050917404269,1.6268455170891338
-122.31,38.32,35.0,NEAR BAY,138100.0,8.293549515060345,6.637258031284457,7.637716432664798,6.556778356158042,1.4551205520497432
-122.32,38.32,26.0,NEAR BAY,175200.0,7.905072849498666,6.212606095751519,7.272398392570047,6.184148890937483,1.791759469228055
-122.33,38.31,14.0,NEAR BAY,258900.0,8.821584877430965,6.854354502255021,7.926241523170962,6.922643891475888,1.9734280350920526
-122.31,38.3,25.0,NEAR BAY,187300.0,8.264620829411216,6.608000625296087,7.403670290012373,6.517671272912275,1.589235205116581
-122.31,38.31,32.0,NEAR BAY,175500.0,7.8547691834991324,6.129050210060545,7.067319848653476,6.104793232414985,1.5850632492924455
-122.31,38.3,45.0,NEAR BAY,126000.0,8.014335737299424,6.492239835020471,7.489970898834801,6.489204931325317,1.5269037703804815
-122.32,38.29,21.0,NEAR BAY,177900.0,7.382746449738912,5.877735781779639,6.727431724850855,5.8664680569332965,1.2174910201268443
-122.33,38.29,14.0,NEAR BAY,269900.0,8.17244681834278,6.214608098422191,7.363913501405819,6.131226489483141,1.8461055989681683
-122.3,38.29,20.0,NEAR BAY,139700.0,7.489970898834801,6.075346031088684,7.01571242048723,5.988961416889864,1.2449611850032467
-122.3,38.29,25.0,NEAR BAY,142100.0,7.43955930913332,6.059123195581797,6.92951677076365,5.991464547107982,1.396343696972892
-122.3,38.28,31.0,NEAR BAY,158700.0,7.3987862754199485,5.75890177387728,6.851184927493743,5.707110264748875,1.4810816769819581
-122.31,38.27,34.0,NEAR BAY,194400.0,7.466799475018602,5.652489180268651,6.664409020350408,5.717027701406222,1.6786840851709148
-122.3,38.27,4.0,NEAR BAY,130200.0,6.9584483932976555,5.575949103146316,6.1224928095143865,5.517452896464707,1.5344772691673574
-122.3,38.25,18.0,NEAR BAY,163400.0,8.174421152646497,6.78105762593618,7.29776828253138,6.551080335043404,1.5515545299855504
-122.21,38.28,35.0,NEAR BAY,269300.0,7.149916836132109,5.351858133476067,6.320768294250582,5.204006687076795,1.70221762056656
-122.24,38.25,33.0,NEAR BAY,187500.0,5.365976015021851,3.6109179126442243,4.5217885770490405,3.5263605246161616,1.777778861040262
-122.28,38.22,42.0,NEAR BAY,275000.0,4.672828834461906,2.9444389791664403,3.7135720667043084,3.258096538021482,2.1423811289536876
-122.29,38.19,13.0,NEAR BAY,148600.0,8.86304982791909,7.138866999945524,8.259716961021523,7.108244139731541,1.7487127796856887
-122.25,38.17,34.0,NEAR BAY,121300.0,6.658011045870748,4.927253685157205,6.008813185442595,4.919980925828125,1.6668574033015868
-122.23,38.17,45.0,NEAR BAY,216700.0,5.860786223465865,4.577673619291778,5.420534999272286,4.290459441148391,1.0627087343217554
-122.25,38.16,17.0,NEAR BAY,106700.0,8.40290404501411,6.851184927493743,7.502738210754851,6.790097235513905,1.3705460041517514
-122.26,38.16,23.0,NEAR BAY,130400.0,7.951911381854188,6.198478716492308,7.369600720526409,6.1463292576688975,1.6161553001816245
-122.39,38.37,33.0,<1H OCEAN,240800.0,6.9726062513017535,5.2574953720277815,6.0014148779611505,5.099866427824199,2.0541237336955462
-122.37,38.33,29.0,NEAR BAY,195100.0,7.533158807455563,5.676753802268282,6.639875833826536,5.652489180268651,1.7621589994517644
-122.35,38.3,18.0,NEAR BAY,243100.0,8.225770799348734,6.324358962381311,7.316548177182976,6.257667587882639,1.8916651342029174
-122.33,38.21,33.0,NEAR BAY,228600.0,7.609862200913554,5.916202062607435,6.856461984594587,5.8377304471659395,1.7272209480904839
-122.4,38.34,33.0,<1H OCEAN,242500.0,7.25063551189868,5.6131281063880705,6.255750041753367,5.3612921657094255,1.5212840648916324
-122.33,38.38,28.0,INLAND,287500.0,6.928537818164665,5.135798437050262,6.22455842927536,5.10594547390058,1.7172873282087977
-122.4,38.41,20.0,INLAND,267600.0,8.490438454107418,6.923628628138427,7.453561871643373,6.923628628138427,1.272145339428985
-122.32,38.35,20.0,INLAND,185200.0,8.15908865466791,6.309918278226516,7.422971251049421,6.295266001439646,1.8827877675756188
-122.36,38.41,18.0,INLAND,175000.0,7.500529485395295,5.993961427306569,6.876264611890766,5.916202062607435,1.5489870255248823
-122.36,38.4,16.0,INLAND,201200.0,7.907283609426348,6.304448802421981,6.80128303447162,6.2166061010848646,1.1797620756108778
-122.18,38.35,24.0,INLAND,216700.0,6.0112671744041615,4.23410650459726,5.170483995038151,4.127134385045092,1.9497029472940095
-122.21,38.41,12.0,INLAND,331300.0,8.359603270841466,6.484635235635252,7.393263094763838,6.395261598115449,1.8758861338774897
-122.29,38.4,28.0,INLAND,361100.0,7.613324979540639,5.831882477283517,6.739336627357174,5.736572297479192,1.7549744540193875
-122.33,38.39,36.0,INLAND,304800.0,6.723832440821209,4.812184355372417,5.60947179518496,4.700480365792417,1.993706622398596
-122.28,38.34,44.0,NEAR BAY,304000.0,6.9726062513017535,5.25227342804663,6.0330862217988015,5.1647859739235145,1.5344772691673574
-122.26,38.36,25.0,INLAND,398800.0,7.507690077819904,5.84354441703136,5.857933154483459,5.19295685089021,2.0785786695126993
-122.26,38.33,34.0,NEAR BAY,339200.0,7.6251071482389,5.75890177387728,6.660575149839686,5.5909869805108565,1.919126065148496
-122.23,38.33,31.0,NEAR BAY,325900.0,8.14351740579748,6.354370040797351,7.338888133838879,6.2878585601617845,1.8774477490883608
-122.24,38.31,38.0,NEAR BAY,280800.0,7.569927655242652,5.71042701737487,6.714170529909472,5.655991810819852,1.961347520172365
-122.52,38.53,35.0,INLAND,336700.0,7.113142108707088,5.4680601411351315,6.3080984415095305,5.337538079701318,1.7707060600302227
-122.48,38.48,29.0,INLAND,348200.0,7.731492029245684,5.986452005284438,6.641182169740591,5.777652323222656,1.7295116557485277
-122.4,38.46,33.0,INLAND,248500.0,7.841099765422119,6.1463292576688975,7.003065458786462,6.042632833682381,1.7289971474917396
-122.47,38.51,18.0,INLAND,187500.0,7.81923445385907,6.248042874508429,6.8885724595653635,6.222576268071369,1.5152590924008895
-122.47,38.51,25.0,INLAND,196900.0,6.834108738813838,5.278114659230517,6.025865973825314,5.220355825078324,1.5019417846458525
-122.48,38.51,49.0,INLAND,247600.0,7.589841512182657,5.976350909297934,6.60934924316738,5.8289456176102075,1.4185679216701863
-122.48,38.5,37.0,INLAND,276500.0,8.022896869601457,6.168605542471344,7.160845906664299,6.0867747269123065,1.6700625342505353
-122.47,38.5,23.0,INLAND,214500.0,7.692569648067906,6.030685260261263,6.866933284461882,5.8916442118257715,1.6485240011413023
-122.45,38.51,18.0,INLAND,184400.0,7.168579897264035,5.823045895483019,6.415096959171596,5.746203190540153,1.0798031676810553
-122.4,38.53,24.0,INLAND,248400.0,7.462789157412448,5.66988092298052,6.336825731146441,5.44673737166631,1.5286182363320862
-122.44,38.57,26.0,INLAND,159700.0,7.650644551436897,5.968707559985366,7.683403681053826,5.8888779583328805,1.535339171007006
-122.45,38.58,34.0,INLAND,189400.0,7.831220214604293,6.182084906716632,7.1891677384203225,6.142037405587356,1.4094736340672958
-122.47,38.6,20.0,INLAND,303300.0,6.9440872082295275,5.313205979041787,6.380122536899765,5.272999558563747,1.851568071916916
-122.48,38.54,37.0,INLAND,256600.0,7.549082710812286,5.886104031450156,6.881411303642535,5.831882477283517,1.6505030773860294
-122.46,38.53,32.0,INLAND,275800.0,7.459338895220296,5.805134968916488,6.666956792429207,5.736572297479192,1.5398948896416675
-122.27,38.68,18.0,INLAND,98400.0,6.610696044717759,4.962844630259907,5.840641657373398,4.787491742782046,1.4246252554248544
-122.26,38.57,22.0,INLAND,152800.0,6.234410725718371,4.6443908991413725,4.941642422609304,4.30406509320417,1.1624943443793956
-122.27,38.53,22.0,INLAND,142500.0,6.520621127558696,4.927253685157205,5.820082930352362,4.6443908991413725,1.6863989535702288
-122.18,38.49,15.0,INLAND,146900.0,7.463936604468925,5.905361848054571,6.486160788944089,5.579729825986222,1.4677130447810498
-122.52,38.67,35.0,INLAND,300000.0,7.441906728051625,5.7745515455444085,6.5638555265321274,5.537334267018537,1.493780116854349
-122.59,38.56,43.0,<1H OCEAN,245000.0,7.644440761556566,5.940171252720432,6.582025138892826,5.683579767338681,1.7316555451583497
-122.57,38.58,18.0,INLAND,225000.0,7.642044402873258,6.2285110035911835,6.831953565565855,6.1903154058531475,1.0961091584499911
-122.58,38.59,33.0,INLAND,195800.0,7.122866658599083,5.572154032177765,6.29156913955832,5.5093883366279774,1.5086889693334964
-122.58,38.58,32.0,INLAND,183100.0,7.909856667269403,6.45833828334479,7.346010209913293,6.322565239927284,1.222068092595028
-122.59,38.58,18.0,<1H OCEAN,185700.0,8.230577217146454,6.6240652277998935,7.282761179605593,6.505784060128229,1.559932492530261
-121.07,39.15,15.0,INLAND,143400.0,8.82893352896109,7.1853870155804165,8.00736706798333,7.1846291527173145,1.2449035929279004
-121.07,39.09,17.0,INLAND,143100.0,7.538494999413465,5.846438775057725,6.794586580876499,5.703782474656201,1.357483279265771
-121.1,39.08,13.0,INLAND,144400.0,7.01301578963963,5.37989735354046,6.401917196727186,5.3471075307174685,1.2777900199283538
-121.11,39.09,16.0,INLAND,138800.0,6.90875477931522,5.288267030694535,6.2324480165505225,5.25227342804663,1.1957994936367746
-121.12,39.03,17.0,INLAND,163500.0,6.732210706467206,5.087596335232384,5.963579343618446,4.962844630259907,1.5382211413431115
-121.05,39.13,10.0,INLAND,185100.0,8.027476530860483,6.210600077024653,7.063903961472068,6.230481447578482,1.6933193964148026
-121.03,39.14,10.0,INLAND,164500.0,8.051659556841953,6.263398262591624,7.151485463904735,6.238324625039508,1.6248190144724026
-121.07,39.13,8.0,INLAND,155900.0,8.484669999710677,6.725033642166843,7.589841512182657,6.637258031284457,1.6262556973602598
-121.05,39.11,7.0,INLAND,170200.0,7.92588031673756,6.049733455231958,7.042286171939743,5.948034989180646,1.5332693571980534
-121.04,39.08,8.0,INLAND,201700.0,7.962415680121064,6.267200548541362,7.176254532017144,6.113682179832232,1.4958211856471328
-121.0,39.09,7.0,INLAND,162500.0,6.0867747269123065,4.442651256490317,5.5093883366279774,4.394449154672439,1.4056311936760322
-121.08,39.02,13.0,INLAND,209600.0,7.517520850603031,5.62040086571715,6.6240652277998935,5.602118820879701,1.649254601804424
-121.07,39.05,10.0,INLAND,182100.0,7.503289630675082,5.7430031878094825,6.71901315438526,5.662960480135946,1.5279458215786987
-121.07,39.04,9.0,INLAND,206400.0,7.772752716468742,5.921578419643816,6.785587645007929,5.811140992976701,1.7055114371801645
-121.03,39.05,12.0,INLAND,195200.0,7.53689712956617,5.730099782973574,6.693323668269949,5.648974238161206,1.5930036059706756
-121.06,39.04,14.0,INLAND,194800.0,7.409741954080923,5.634789603169249,6.452048954437226,5.568344503761097,1.6639639757886657
-121.06,39.04,15.0,INLAND,361900.0,7.600902459542082,5.662960480135946,6.373319789577012,5.5093883366279774,1.8742760374605885
-121.06,39.03,11.0,INLAND,187200.0,7.543273346705446,5.717027701406222,6.654152520183219,5.648974238161206,1.5772658987277492
-121.22,39.11,14.0,INLAND,156800.0,7.2485040723706105,5.598421958998375,6.493753839851686,5.43372200355424,1.4061950228262268
-121.19,39.05,14.0,INLAND,180400.0,7.0317412587631285,5.267858159063328,6.255750041753367,5.187385805840755,1.589235205116581
-121.14,39.1,13.0,INLAND,171500.0,6.990256500493881,5.429345628954441,6.4457198193855785,5.3706380281276624,1.7982218761557094
-121.12,39.2,9.0,INLAND,170400.0,7.266827347520591,5.541263545158426,6.525029657843462,5.402677381872279,1.397481550510455
-121.1,39.15,10.0,INLAND,161500.0,6.523562306149512,4.969813299576001,5.872117789475416,4.948759890378168,1.6160758326142837
-121.08,39.18,19.0,INLAND,162700.0,7.751045117971802,5.986452005284438,6.871091294610546,5.940171252720432,1.556585508529872
-121.18,39.26,14.0,INLAND,140300.0,6.699500340161678,5.087596335232384,5.8664680569332965,4.804021044733257,1.5247075682735172
-121.18,39.25,9.0,INLAND,185900.0,8.13622555490846,6.333279628139691,7.097548850614793,6.173786103901937,1.6798218159871903
-121.2,39.25,5.0,INLAND,188200.0,6.810142450115136,4.976733742420574,5.932245187448011,4.955827057601261,1.6775263750666303
-121.18,39.23,8.0,INLAND,175000.0,7.655864017616056,5.8888779583328805,6.663132695990803,5.84354441703136,1.5502185527741292
-121.21,39.24,7.0,INLAND,226100.0,8.341648618901306,6.513230110912307,7.212294468500341,6.340359303727752,1.6808651517750932
-121.2,39.23,9.0,INLAND,213300.0,7.938445551164788,6.104793232414985,6.862757913051401,6.037870919922137,1.8303229151464915
-121.18,39.19,16.0,INLAND,138800.0,7.332369205929062,5.863631175598097,6.593044534142437,5.768320995793772,1.2438087128231352
-121.16,39.18,14.0,INLAND,152000.0,6.914730892718563,5.236441962829949,6.137727054086234,5.225746673713202,1.412010839624527
-121.25,39.17,9.0,INLAND,151800.0,6.907755278982137,5.247024072160486,6.021023349349527,5.176149732573829,1.1394342831883648
-121.2,39.2,16.0,INLAND,128300.0,6.946975992135418,5.209486152841421,6.318968113746434,5.220355825078324,1.378463782004702
-121.15,39.23,13.0,INLAND,144400.0,8.264620829411216,6.638567789166521,7.504942068396171,6.52649485957079,1.3376816811991974
-121.24,39.22,14.0,INLAND,145100.0,6.891625897052253,5.099866427824199,5.991464547107982,5.087596335232384,1.1914041486500808
-121.23,39.27,11.0,INLAND,162500.0,7.143617602704121,5.41610040220442,6.352629396319567,5.327876168789581,1.4725408623332763
-121.07,39.23,39.0,INLAND,113800.0,7.649692623711514,6.073044534100405,6.835184586147301,6.049733455231958,1.0948050503251556
-121.04,39.24,48.0,INLAND,125700.0,7.080867896690782,5.429345628954441,6.156978985585555,5.393627546352362,1.1977031913123406
-121.05,39.23,20.0,INLAND,154900.0,7.399398083331354,5.926926025970411,6.960347729101308,5.968707559985366,0.9287330047640424
-121.06,39.23,10.0,INLAND,132700.0,7.709756864454165,6.2878585601617845,6.890609120147166,6.240275845170769,1.1587662114878567
-121.06,39.22,52.0,INLAND,109700.0,7.4673710669175595,6.0473721790462776,6.731018100482083,5.971261839790462,1.2014696741078175
-121.09,39.23,35.0,INLAND,109200.0,7.87777633327726,6.238324625039508,7.074963197966044,6.175867270105761,1.3300678658500855
-121.07,39.22,52.0,INLAND,121100.0,7.796880342783522,6.206575926724928,6.834108738813838,6.077642243349034,1.2311014717141886
-121.08,39.22,30.0,INLAND,105200.0,7.691200097522863,6.184477725950981,6.9411900550683745,6.082218910376446,1.1448277124650728
-121.08,39.21,17.0,INLAND,111800.0,8.017637159908478,6.3818160174060985,7.1853870155804165,6.369900982828227,1.247348335793869
-121.09,39.22,25.0,INLAND,116700.0,7.696667081526462,6.0867747269123065,6.952728644624869,6.040254711277414,1.2820998321020338
-121.07,39.2,45.0,INLAND,90600.0,5.3230099791384085,4.143134726391533,4.897839799950911,3.9512437185814275,0.6931471805599453
-121.02,39.23,16.0,INLAND,125000.0,7.2640301428995295,5.768320995793772,6.466144724237619,5.811140992976701,0.8854603214815525
-121.04,39.22,14.0,INLAND,112500.0,7.5443321080536885,6.156978985585555,6.74993119378857,5.991464547107982,1.1786549963416462
-121.03,39.21,28.0,INLAND,123100.0,7.952966790923131,6.284134161070802,7.1785454837637,6.26530121273771,1.4430763152188733
-121.05,39.2,48.0,INLAND,108300.0,7.473069088032197,5.966146739123692,6.57507584059962,5.860786223465865,1.1977031913123406
-121.06,39.21,52.0,INLAND,103900.0,7.2813856635702825,5.736572297479192,6.45833828334479,5.703782474656201,1.1657412018413762
-121.05,39.21,43.0,INLAND,117100.0,7.142827401161621,5.6131281063880705,6.416732282512326,5.564520407322694,1.2627132993485362
-120.94,39.22,12.0,INLAND,153800.0,7.186901020411631,5.594711379601839,6.495265555937008,5.4510384535657,1.6106771442690513
-120.83,39.27,14.0,INLAND,160100.0,8.113426639943654,6.411818267709897,7.2254814727822945,6.333279628139691,1.541159071680806
-121.0,39.23,15.0,INLAND,191700.0,7.940939762327791,6.111467339502679,7.145196134997171,6.013715156042802,1.6179218220824105
-120.99,39.22,16.0,INLAND,182500.0,7.311886164077165,5.62040086571715,6.6039438246004725,5.497168225293202,1.3594882666993837
-120.99,39.2,15.0,INLAND,156800.0,8.004365564979574,6.333279628139691,7.167809184316444,6.251903883165888,1.4588243031244224
-120.93,39.17,13.0,INLAND,164900.0,7.754481547470383,6.142037405587356,7.01301578963963,6.040254711277414,1.5382211413431115
-120.99,39.13,14.0,INLAND,155400.0,6.647688373563329,4.762173934797756,5.655991810819852,4.762173934797756,1.5354468565223314
-120.99,39.18,23.0,INLAND,153000.0,7.844240718141811,6.126869184114185,6.92461239604856,6.0063531596017325,1.539165651448747
-121.0,39.16,10.0,INLAND,163200.0,7.065613363597717,5.420534999272286,6.2878585601617845,5.272999558563747,1.454256701792318
-121.04,39.19,17.0,INLAND,144300.0,6.75343791859778,5.123963979403259,6.251903883165888,5.14166355650266,1.522986378702985
-121.02,39.17,17.0,INLAND,149500.0,7.731053144007127,6.131226489483141,7.047517221357296,6.1675164908883415,1.442272912529157
-121.02,39.27,52.0,INLAND,155000.0,8.221747728346623,6.56244409369372,7.261927092702751,6.413458957167357,1.4350845252893227
-121.03,39.26,49.0,INLAND,143100.0,8.226840890408578,6.633318433280377,7.260522598089852,6.408528791059498,1.2320645114921198
-121.0,39.26,14.0,INLAND,136100.0,6.698268054115413,5.0238805208462765,5.713732805509369,4.9344739331306915,1.4132770324497774
-121.02,39.25,52.0,INLAND,155400.0,7.346010209913293,5.62040086571715,6.405228458030842,5.521460917862246,1.1718007906195849
-121.06,39.29,14.0,INLAND,171800.0,7.5310163320779155,5.805134968916488,6.796823718274855,5.808142489980444,1.4822407021670996
